building_id,site_id,rows,anomalies,anomaly_rate,meter_0_rows,meter_0_anomalies,meter_0_present,meter_0_row_share,meter_0_anomaly_rate,meter_1_rows,meter_1_anomalies,meter_1_present,meter_1_row_share,meter_1_anomaly_rate,meter_2_rows,meter_2_anomalies,meter_2_present,meter_2_row_share,meter_2_anomaly_rate,meter_3_rows,meter_3_anomalies,meter_3_present,meter_3_row_share,meter_3_anomaly_rate,meter_count,anomaly_meter_count,zero_anomaly,anomaly_bin,size_bin,primary_use
808,8,7848,120,0.0152905198776758,7848,120,1,1.0,0.0152905198776758,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Other
810,8,8255,0,0.0,8255,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Entertainment/public assembly
812,8,7919,360,0.0454602853895693,7919,360,1,1.0,0.0454602853895693,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Entertainment/public assembly
814,8,7823,264,0.0337466445097788,7823,264,1,1.0,0.0337466445097788,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Public services
816,8,7752,312,0.0402476780185758,7752,312,1,1.0,0.0402476780185758,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Entertainment/public assembly
818,8,8447,312,0.0369361903634426,8447,312,1,1.0,0.0369361903634426,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Public services
820,8,7919,240,0.0303068569263795,7919,240,1,1.0,0.0303068569263795,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Entertainment/public assembly
822,8,8375,456,0.0544477611940298,8375,456,1,1.0,0.0544477611940298,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Entertainment/public assembly
824,8,7871,288,0.0365900139753525,7871,288,1,1.0,0.0365900139753525,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Public services
826,8,8447,984,0.1164910619154729,8447,984,1,1.0,0.1164910619154729,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Public services
828,8,7986,19,0.0023791635361883,7986,19,1,1.0,0.0023791635361883,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Other
830,8,8351,72,0.0086217219494671,8351,72,1,1.0,0.0086217219494671,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Warehouse/storage
832,8,7919,480,0.0606137138527591,7919,480,1,1.0,0.0606137138527591,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Public services
834,8,8399,336,0.0400047624717228,8399,336,1,1.0,0.0400047624717228,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Public services
836,8,8447,0,0.0,8447,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Public services
838,8,7847,360,0.0458774053778514,7847,360,1,1.0,0.0458774053778514,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Public services
840,8,7631,312,0.0408858603066439,7631,312,1,1.0,0.0408858603066439,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Other
842,8,7895,240,0.0303989867004433,7895,240,1,1.0,0.0303989867004433,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Public services
844,8,7959,19,0.0023872345772081,7959,19,1,1.0,0.0023872345772081,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Entertainment/public assembly
846,8,8375,0,0.0,8375,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Entertainment/public assembly
848,8,8351,2279,0.272901448928272,8351,2279,1,1.0,0.272901448928272,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Office
850,8,7847,264,0.0336434306104243,7847,264,1,1.0,0.0336434306104243,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Public services
852,8,7799,312,0.0400051288626747,7799,312,1,1.0,0.0400051288626747,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Public services
854,8,8519,432,0.050710177250851,8519,432,1,1.0,0.050710177250851,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Entertainment/public assembly
856,8,8423,1080,0.1282203490442835,8423,1080,1,1.0,0.1282203490442835,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Entertainment/public assembly
858,8,8159,216,0.0264738325775217,8159,216,1,1.0,0.0264738325775217,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Other
860,8,7800,264,0.0338461538461538,7800,264,1,1.0,0.0338461538461538,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Other
862,8,8351,192,0.0229912585319123,8351,192,1,1.0,0.0229912585319123,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Other
864,8,8447,576,0.0681898899017402,8447,576,1,1.0,0.0681898899017402,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Public services
866,8,8423,264,0.0313427519886026,8423,264,1,1.0,0.0313427519886026,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Public services
868,8,7943,360,0.0453229258466574,7943,360,1,1.0,0.0453229258466574,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Public services
870,8,7895,96,0.0121595946801773,7895,96,1,1.0,0.0121595946801773,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Entertainment/public assembly
872,8,7823,288,0.0368145212833951,7823,288,1,1.0,0.0368145212833951,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Public services
874,9,17535,416,0.0237239806102081,8768,214,1,0.5000285143997719,0.0244069343065693,8767,202,1,0.4999714856002281,0.0230409490133455,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_mid,size_q3,Office
876,9,17546,1411,0.0804171891029294,8766,212,1,0.499601048672062,0.0241843486196668,0,0,0,0.0,0.0,8780,1199,1,0.500398951327938,0.1365603644646925,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Education
878,9,22764,620,0.0272359866455807,8763,236,1,0.3849499209277807,0.0269314161816729,8768,214,1,0.3851695659813741,0.0244069343065693,5233,170,1,0.2298805130908452,0.0324861456143703,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Lodging/residential
880,9,26322,2017,0.0766279158118684,8765,214,1,0.3329914140262898,0.0244152880775812,8779,1621,1,0.333523288503913,0.1846451759881535,8778,182,1,0.3334852974697971,0.0207336523125996,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education
882,9,8766,206,0.0234998859228838,8766,206,1,1.0,0.0234998859228838,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Education
884,9,8767,205,0.0233831413254248,8767,205,1,1.0,0.0233831413254248,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Education
886,9,26329,4809,0.1826503095446086,8780,3613,1,0.3334725967564282,0.411503416856492,8769,356,1,0.3330548064871435,0.0405975595849013,8780,840,1,0.3334725967564282,0.0956719817767653,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education
888,9,26315,782,0.0297168915067452,8766,254,1,0.3331179935398062,0.028975587497148,8768,268,1,0.3331939958198746,0.0305656934306569,8781,260,1,0.3336880106403192,0.0296093838970504,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Entertainment/public assembly
890,9,26306,684,0.0260016726222154,8764,238,1,0.3331559340074507,0.0271565495207667,8769,206,1,0.3333460047137535,0.0234918462766564,8773,240,1,0.3334980612787957,0.0273566624871765,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
892,9,8764,367,0.0418758557736193,8764,367,1,1.0,0.0418758557736193,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Services
894,9,26300,684,0.0260076045627376,8764,237,1,0.3332319391634981,0.0270424463715198,8766,222,1,0.3333079847908745,0.0253251197809719,8770,225,1,0.3334600760456274,0.0256556442417331,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
896,9,26316,658,0.0250037999696002,8766,234,1,0.3331053351573187,0.0266940451745379,8771,216,1,0.3332953336373309,0.0246266104207045,8779,208,1,0.3335993312053503,0.023692903519763,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
898,9,26313,615,0.0233724774826131,8765,211,1,0.3331053091627712,0.0240730176839703,8767,207,1,0.3331813172196253,0.0236112695334778,8781,197,1,0.3337133736176034,0.0224348024143036,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Public services
900,9,26325,781,0.029667616334283,8766,236,1,0.332991452991453,0.0269221994067989,8779,330,1,0.3334852801519468,0.0375897026996241,8780,215,1,0.3335232668566001,0.0244874715261959,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
902,9,8764,314,0.0358283888635326,8764,314,1,1.0,0.0358283888635326,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Education
904,9,8776,1348,0.1536007292616226,8776,1348,1,1.0,0.1536007292616226,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Education
906,9,26321,858,0.0325975456859541,8764,276,1,0.3329660727176019,0.0314924691921497,8778,334,1,0.3334979674024543,0.038049669628617,8779,248,1,0.3335359598799438,0.0282492311197175,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Lodging/residential
908,9,26326,672,0.0255260958748005,8766,211,1,0.3329788042239611,0.0240702715035363,8779,242,1,0.333472612626301,0.0275657819797243,8781,219,1,0.3335485831497379,0.0249402118209771,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
910,9,26320,865,0.0328647416413373,8764,233,1,0.3329787234042553,0.0265860337745321,8778,236,1,0.3335106382978723,0.0268853953064479,8778,396,1,0.3335106382978723,0.0451127819548872,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Office
912,9,26317,881,0.0334764600828361,8765,237,1,0.3330546794847437,0.0270393610952652,8771,236,1,0.3332826689972261,0.0269068521263253,8781,408,1,0.3336626515180301,0.0464639562692176,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
914,9,26312,665,0.0252736394040741,8766,228,1,0.3331559744603223,0.0260095824777549,8770,222,1,0.3333079963514746,0.0253135689851767,8776,215,1,0.3335360291882031,0.0244986326344576,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
916,9,26312,764,0.0290361812100942,8763,236,1,0.333041958041958,0.0269314161816729,8769,231,1,0.3332699908786865,0.0263427984946972,8780,297,1,0.3336880510793554,0.0338268792710706,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
918,9,26316,672,0.0255357957136342,8767,216,1,0.3331433348533211,0.0246378464697159,8768,232,1,0.3331813345493236,0.0264598540145985,8781,224,1,0.3336753305973552,0.0255096230497665,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
920,9,26325,703,0.02670465337132,8765,240,1,0.3329534662867996,0.0273816314888762,8779,244,1,0.3334852801519468,0.027793598359722,8781,219,1,0.3335612535612535,0.0249402118209771,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
922,9,26316,715,0.0271697826417388,8765,237,1,0.3330673354613163,0.0270393610952652,8771,234,1,0.3332953336373309,0.0266788279557633,8780,244,1,0.3336373309013528,0.0277904328018223,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
924,9,26304,741,0.0281706204379562,8762,255,1,0.3331052311435523,0.0291029445332115,8767,231,1,0.3332953163017031,0.0263488080301129,8775,255,1,0.3335994525547445,0.029059829059829,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Entertainment/public assembly
926,9,26323,725,0.0275424533677772,8764,238,1,0.3329407742278615,0.0271565495207667,8779,242,1,0.3335106180906431,0.0275657819797243,8780,245,1,0.3335486076814952,0.0279043280182232,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
928,9,26169,1213,0.0463525545492758,8766,255,1,0.3349764989109251,0.0290896646132785,8625,287,1,0.3295884443425427,0.0332753623188405,8778,671,1,0.3354350567465322,0.0764411027568922,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education
930,9,8764,239,0.0272706526700136,8764,239,1,1.0,0.0272706526700136,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Office
932,9,26316,2722,0.1034351725186198,8766,241,1,0.3331053351573187,0.0274925849874515,8769,237,1,0.333219334245326,0.027027027027027,8781,2244,1,0.3336753305973552,0.2555517594806969,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Lodging/residential
934,9,17515,496,0.0283185840707964,0,0,0,0.0,0.0,8734,250,1,0.498658292891807,0.0286237691779253,8781,246,1,0.5013417071081929,0.02801503245644,0,0,0,0.0,0.0,2,2,0,positive_mid,size_q3,Entertainment/public assembly
936,9,8762,235,0.0268203606482538,8762,235,1,1.0,0.0268203606482538,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Lodging/residential
938,9,8763,236,0.0269314161816729,8763,236,1,1.0,0.0269314161816729,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Lodging/residential
940,9,8766,239,0.0272644307551905,8766,239,1,1.0,0.0272644307551905,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Lodging/residential
942,9,26297,695,0.0264288702133323,8764,238,1,0.3332699547476898,0.0271565495207667,8765,227,1,0.3333079818990759,0.0258984597832287,8768,230,1,0.3334220633532342,0.0262317518248175,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Lodging/residential
944,9,8766,255,0.0290896646132785,8766,255,1,1.0,0.0290896646132785,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Services
946,9,26321,736,0.0279624634322404,8764,239,1,0.3329660727176019,0.0272706526700136,8777,240,1,0.3334599749249649,0.027344195055258,8780,257,1,0.3335739523574332,0.0292710706150341,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
948,9,26323,735,0.0279223492762982,8763,246,1,0.3329027846370094,0.0280725778842862,8779,244,1,0.3335106180906431,0.027793598359722,8781,245,1,0.3335865972723473,0.0279011502106821,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Entertainment/public assembly
950,9,8575,250,0.0291545189504373,8575,250,1,1.0,0.0291545189504373,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Entertainment/public assembly
952,9,26307,761,0.0289276618390542,8764,245,1,0.3331432698521306,0.0279552715654952,8768,279,1,0.3332953206370928,0.0318202554744525,8775,237,1,0.3335614095107766,0.027008547008547,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
954,9,26349,16050,0.6091312763292724,8783,5349,1,0.3333333333333333,0.6090174200159398,8783,5349,1,0.3333333333333333,0.6090174200159398,8783,5352,1,0.3333333333333333,0.6093589889559377,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education
956,9,26339,803,0.0304871103686548,8781,255,1,0.3333839553513801,0.029039972668261,8777,303,1,0.3332320892972398,0.0345220462572633,8781,245,1,0.3333839553513801,0.0279011502106821,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Office
958,9,26315,716,0.0272088162644879,8764,238,1,0.3330419912597377,0.0271565495207667,8771,234,1,0.3333079992399772,0.0266788279557633,8780,244,1,0.333650009500285,0.0277904328018223,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Entertainment/public assembly
960,9,26316,689,0.0261817905456756,8765,237,1,0.3330673354613163,0.0270393610952652,8770,206,1,0.3332573339413284,0.0234891676168757,8781,246,1,0.3336753305973552,0.02801503245644,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
962,9,26302,775,0.0294654398905026,8766,243,1,0.3332826401034142,0.0277207392197125,8768,234,1,0.3333586799482929,0.0266879562043795,8768,298,1,0.3333586799482929,0.0339872262773722,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Public services
964,9,26308,714,0.0271400334499011,8765,239,1,0.3331686179109016,0.0272675413576725,8771,241,1,0.333396685418884,0.0274769125527305,8772,234,1,0.3334346966702143,0.0266757865937072,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
966,9,26313,722,0.0274389085243035,8766,241,1,0.3331433131911983,0.0274925849874515,8768,238,1,0.3332193212480523,0.0271441605839416,8779,243,1,0.3336373655607494,0.0276796901697232,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
968,9,26309,708,0.0269109430233,8765,239,1,0.3331559542361929,0.0272675413576725,8771,234,1,0.3333840130753734,0.0266788279557633,8773,235,1,0.3334600326884336,0.0267867320186937,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
970,9,8762,367,0.0418854142889751,8762,367,1,1.0,0.0418854142889751,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Services
972,9,26316,3509,0.1333409332725338,8765,245,1,0.3330673354613163,0.0279520821448944,8770,243,1,0.3332573339413284,0.0277080957810718,8781,3021,1,0.3336753305973552,0.3440382644345746,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education
974,9,26314,726,0.0275898761115755,8764,237,1,0.3330546477160447,0.0270424463715198,8770,234,1,0.333282663221099,0.0266818700114025,8780,255,1,0.3336626890628563,0.0290432801822323,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
976,9,26326,713,0.0270834916052571,8769,248,1,0.3330927600091165,0.0282814460029649,8778,216,1,0.3334346273645825,0.024606971975393,8779,249,1,0.333472612626301,0.0283631393097163,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
978,9,26325,3012,0.1144159544159544,8767,219,1,0.3330294396961064,0.0249800387817953,8779,2527,1,0.3334852801519468,0.2878459961271215,8779,266,1,0.3334852801519468,0.030299578539697,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education
980,9,26312,919,0.0349270294922468,8761,237,1,0.3329659470963819,0.027051706426207,8771,438,1,0.3333460018242627,0.0499372933530954,8780,244,1,0.3336880510793554,0.0277904328018223,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Entertainment/public assembly
982,9,8765,238,0.0271534512264689,8765,238,1,1.0,0.0271534512264689,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Services
984,9,8766,239,0.0272644307551905,8766,239,1,1.0,0.0272644307551905,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Services
986,9,8769,1339,0.1526970007982666,8769,1339,1,1.0,0.1526970007982666,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Office
988,9,8767,214,0.024409718261663,8767,214,1,1.0,0.024409718261663,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Office
990,9,17557,497,0.0283077974597026,8778,253,1,0.4999715213305234,0.0288220551378446,8779,244,1,0.5000284786694765,0.027793598359722,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_mid,size_q3,Office
992,9,26310,716,0.0272139870771569,8762,263,1,0.3330292664386165,0.0300159780871947,8770,238,1,0.3333333333333333,0.0271379703534777,8778,215,1,0.3336374002280501,0.0244930508088402,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Office
994,9,26328,2874,0.1091613491340018,8777,1487,1,0.3333713157095108,0.1694200751965364,8771,370,1,0.3331434214524461,0.0421844715539847,8780,1017,1,0.3334852628380431,0.1158314350797266,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education
996,9,26329,1050,0.0398799802499145,8768,215,1,0.3330168255535721,0.0245209854014598,8779,217,1,0.3334346158228569,0.0247180772297528,8782,618,1,0.3335485586235709,0.0703712138465042,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
998,10,26172,272,0.0103927861837077,8625,35,1,0.3295506648326455,0.0040579710144927,8773,196,1,0.3352055631973101,0.0223412743645275,0,0,0,0.0,0.0,8774,41,1,0.3352437719700443,0.0046728971962616,3,3,0,positive_mid,size_q4,Education
1000,10,26302,4549,0.1729526271766405,8767,29,1,0.3333206600258535,0.0033078590167674,8766,4519,1,0.3332826401034142,0.5155144877937485,0,0,0,0.0,0.0,8769,1,1,0.3333966998707323,0.0001140380887216,3,3,0,positive_high,size_q4,Education
1002,10,8518,42,0.0049307349142991,8518,42,1,1.0,0.0049307349142991,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Entertainment/public assembly
1004,10,8573,36,0.0041992301411407,8573,36,1,1.0,0.0041992301411407,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Education
1006,10,6206,9,0.0014502094747019,6206,9,1,1.0,0.0014502094747019,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Office
1008,10,17518,577,0.0329375499486242,8745,577,1,0.4992008220116452,0.0659805603201829,0,0,0,0.0,0.0,0,0,0,0.0,0.0,8773,0,1,0.5007991779883548,0.0,2,1,0,positive_mid,size_q3,Education
1010,10,8766,154,0.0175678758840976,8766,154,1,1.0,0.0175678758840976,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Office
1012,10,15426,3336,0.2162582652664333,6653,89,1,0.431284843770258,0.0133774237186231,0,0,0,0.0,0.0,0,0,0,0.0,0.0,8773,3247,1,0.568715156229742,0.3701128462327596,2,2,0,positive_high,size_q3,Education
1014,10,7592,22,0.0028977871443624,7592,22,1,1.0,0.0028977871443624,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Office
1016,10,8773,39,0.0044454576541661,8773,39,1,1.0,0.0044454576541661,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Other
1018,10,25347,8785,0.3465893399613367,7801,9,1,0.3077681776936126,0.0011536982438148,8773,8773,1,0.3461159111531937,1.0,0,0,0,0.0,0.0,8773,3,1,0.3461159111531937,0.0003419582810897,3,3,0,positive_high,size_q4,Education
1020,10,8760,28,0.0031963470319634,8760,28,1,1.0,0.0031963470319634,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Entertainment/public assembly
1022,10,25280,8797,0.3479825949367088,7732,22,1,0.3058544303797468,0.0028453181583031,8774,8774,1,0.3470727848101266,1.0,0,0,0,0.0,0.0,8774,1,1,0.3470727848101266,0.0001139731023478,3,3,0,positive_high,size_q4,Education
1024,10,2981,20,0.0067091580006709,2981,20,1,1.0,0.0067091580006709,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Education
1026,10,8763,19,0.0021682072349651,8763,19,1,1.0,0.0021682072349651,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Lodging/residential
1028,11,23414,4589,0.195993849833433,8461,0,1,0.3613649953019561,0.0,6491,4589,1,0.2772272999060391,0.7069788938530273,0,0,0,0.0,0.0,8462,0,1,0.3614077047920048,0.0,3,1,0,positive_high,size_q4,Education
1030,11,26073,190,0.0072872320024546,8691,0,1,0.3333333333333333,0.0,8691,190,1,0.3333333333333333,0.0218616960073639,0,0,0,0.0,0.0,8691,0,1,0.3333333333333333,0.0,3,1,0,positive_mid,size_q4,Education
1032,11,26346,2,7.591285204585137e-05,8782,1,1,0.3333333333333333,0.0001138692780687,8782,0,1,0.3333333333333333,0.0,0,0,0,0.0,0.0,8782,1,1,0.3333333333333333,0.0001138692780687,3,2,0,positive_low,size_q4,Education
1034,12,8784,0,0.0,8784,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q3,Retail
1036,12,8784,2,0.0002276867030965,8784,2,1,1.0,0.0002276867030965,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Office
1038,12,8779,4,0.0004556327599954,8779,4,1,1.0,0.0004556327599954,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Technology/science
1040,12,8774,3,0.0003419193070435,8774,3,1,1.0,0.0003419193070435,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Office
1042,12,8782,3,0.0003416078342063,8782,3,1,1.0,0.0003416078342063,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Office
1044,12,8783,3,0.0003415689399977,8783,3,1,1.0,0.0003415689399977,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education
1046,12,8784,6,0.0006830601092896,8784,6,1,1.0,0.0006830601092896,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Education
1048,12,8784,3,0.0003415300546448,8784,3,1,1.0,0.0003415300546448,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Education
1050,12,8784,6,0.0006830601092896,8784,6,1,1.0,0.0006830601092896,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Office
